OTU	Test-Statistic	P	FDR_P	Bonferroni_P	8 or more hours_mean	7-8 hours_mean	6-7 hours_mean	5-6 hours_mean	Less than 5 hours_mean	taxonomy
173773	14.2957500514	0.00640857805168	0.54045631207	1.0	8.03076923077	14.4355231144	9.56418918919	0.0142857142857	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
828676	14.2667218178	0.00649068845308	0.54045631207	1.0	0.0615384615385	0.00729927007299	0.162162162162	0.0285714285714	0.125	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
114348	14.1881445801	0.00671816442812	0.54045631207	1.0	0.423076923077	0.537712895377	0.506756756757	0.114285714286	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4425663	14.1818126859	0.00673683138413	0.54045631207	1.0	33.0076923077	18.2846715328	20.3040540541	16.0285714286	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
278609	14.1450379224	0.00684625570411	0.54045631207	1.0	0.0461538461538	0.00729927007299	0.00337837837838	0.0285714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4374114	14.128083772	0.0068972880526	0.54045631207	1.0	0.0153846153846	0.00729927007299	0.0101351351351	0.0428571428571	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3438642	14.0616875177	0.00710075501396	0.54045631207	1.0	0.0769230769231	0.199513381995	0.246621621622	0.228571428571	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
7643	14.0227975048	0.0072226498311	0.54045631207	1.0	0.00769230769231	0.00729927007299	0.00675675675676	0.0285714285714	0.125	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
4383827	13.9893476652	0.00732913129628	0.54045631207	1.0	0.0384615384615	0.0608272506083	0.141891891892	0.1	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
157453	13.9497509116	0.00745716902484	0.54045631207	1.0	4.93076923077	3.37226277372	2.75337837838	3.55714285714	10.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1111191	13.9452563939	0.00747183995726	0.54045631207	1.0	0.0230769230769	0.00486618004866	0.0135135135135	0.0	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
370105	13.9368801163	0.00749925714103	0.54045631207	1.0	0.0	0.00729927007299	0.0236486486486	0.0142857142857	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius
4449244	13.9201977881	0.00755415549539	0.54045631207	1.0	0.0307692307692	0.124087591241	1.60472972973	0.0142857142857	0.25	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
174845	13.9148739524	0.0075717579234	0.54045631207	1.0	2.17692307692	0.0729927007299	1.66554054054	0.0285714285714	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4335484	13.8602779157	0.00775460514911	0.54045631207	1.0	0.00769230769231	0.014598540146	0.00337837837838	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
184394	13.8287418699	0.00786218499199	0.54045631207	1.0	4.93846153846	4.79075425791	3.74324324324	2.3	3.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3302038	13.8252357365	0.00787423545198	0.54045631207	1.0	4.84615384615	5.80535279805	7.11824324324	6.94285714286	13.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
193744	13.7284771509	0.0082140197798	0.54045631207	1.0	0.0538461538462	0.0973236009732	0.121621621622	0.0571428571429	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
536535	13.7267505462	0.0082202115457	0.54045631207	1.0	0.00769230769231	0.0121654501217	0.00337837837838	0.0142857142857	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
337619	13.7267505462	0.0082202115457	0.54045631207	1.0	0.00769230769231	0.0121654501217	0.00337837837838	0.0142857142857	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
332784	13.7072827949	0.00829034162888	0.54045631207	1.0	0.0153846153846	1.16545012165	0.0439189189189	0.0857142857143	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4437359	13.666034321	0.0084408742523	0.54045631207	1.0	23.9230769231	27.4549878345	25.7162162162	18.5714285714	28.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
328277	13.6441446107	0.00852184182181	0.54045631207	1.0	0.00769230769231	0.014598540146	0.00675675675676	0.0571428571429	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
187882	13.6321545753	0.00856651324903	0.54045631207	1.0	2.4	1.72749391727	1.63513513514	1.31428571429	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4379889	13.5758906122	0.00877921536555	0.54045631207	1.0	0.0307692307692	0.0413625304136	0.0202702702703	0.0571428571429	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3407050	13.5455541375	0.00889603542725	0.54045631207	1.0	0.00769230769231	0.1800486618	0.0472972972973	0.142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
2035344	13.3928026869	0.00950774564209	0.54045631207	1.0	1.55384615385	1.96593673966	2.94932432432	1.8	2.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
41119	13.3764482079	0.00957562681018	0.54045631207	1.0	0.00769230769231	0.0121654501217	0.00337837837838	0.0285714285714	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__guilliermondii
593965	13.337959113	0.00973725534183	0.54045631207	1.0	0.00769230769231	0.021897810219	0.0101351351351	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
195305	13.314726229	0.00983610547875	0.54045631207	1.0	0.00769230769231	0.00486618004866	0.0236486486486	0.0571428571429	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
361581	13.1271610977	0.010670889493	0.54045631207	1.0	0.207692307692	0.184914841849	0.172297297297	0.114285714286	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
178364	13.0843906896	0.0108707232322	0.54045631207	1.0	0.0	0.00973236009732	0.0202702702703	0.0285714285714	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
834948	13.0792124025	0.0108951641019	0.54045631207	1.0	0.0230769230769	0.00973236009732	0.00337837837838	0.0142857142857	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1713225	13.0610290597	0.0109814130323	0.54045631207	1.0	0.0307692307692	0.00729927007299	0.00675675675676	0.0571428571429	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
4336943	13.0489271955	0.0110391849004	0.54045631207	1.0	6.51538461538	13.4209245742	10.1047297297	6.05714285714	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
510780	12.9751574361	0.0113978191857	0.54045631207	1.0	0.0	0.00729927007299	0.0202702702703	0.0142857142857	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
1010283	12.9272466562	0.0116368053246	0.54045631207	1.0	0.0	0.0170316301703	0.00675675675676	0.0571428571429	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
1678333	12.8596489513	0.0119823296818	0.54045631207	1.0	0.323076923077	0.114355231144	0.131756756757	0.0428571428571	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4454586	12.825706528	0.0121595812109	0.54045631207	1.0	9.02307692308	10.5571776156	8.41554054054	10.0714285714	0.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
585914	12.6599276324	0.0130627156969	0.54045631207	1.0	0.0384615384615	0.107055961071	0.114864864865	0.285714285714	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
4365172	12.6508661463	0.0131139228869	0.54045631207	1.0	0.0230769230769	0.0	0.00337837837838	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
4476936	12.6269461817	0.0132500385795	0.54045631207	1.0	0.0307692307692	0.0413625304136	0.00675675675676	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__
3116381	12.6014949643	0.0133963801788	0.54045631207	1.0	0.330769230769	0.014598540146	0.0540540540541	0.0	0.125	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
336760	12.5872299286	0.0134790902952	0.54045631207	1.0	0.0461538461538	0.0121654501217	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
320581	12.5495789173	0.0136997925803	0.54045631207	1.0	0.0384615384615	0.0413625304136	0.0540540540541	0.0571428571429	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
915452	12.5316878105	0.0138058970647	0.54045631207	1.0	0.00769230769231	0.00729927007299	0.0168918918919	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
107854	12.5212073214	0.013868423878	0.54045631207	1.0	0.0769230769231	0.0	0.0371621621622	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
109978	12.4545825081	0.0142724104886	0.54045631207	1.0	0.0384615384615	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
2979308	12.4412785447	0.0143544428059	0.54045631207	1.0	4.19230769231	3.3503649635	3.89189189189	3.64285714286	0.625	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4477479	12.4063868421	0.0145717732205	0.54045631207	1.0	0.684615384615	0.875912408759	1.55405405405	1.42857142857	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
529940	12.3958512372	0.0146380241409	0.54045631207	1.0	0.315384615385	0.133819951338	0.25	0.128571428571	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
218710	12.3907455797	0.0146702354309	0.54045631207	1.0	0.261538461538	0.109489051095	0.111486486486	0.185714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4446058	12.3708592172	0.0147963566851	0.54045631207	1.0	4.73846153846	12.5693430657	17.5405405405	42.1571428571	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__aureus
186389	12.3430962218	0.0149741999137	0.54045631207	1.0	0.153846153846	0.138686131387	0.125	0.257142857143	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
549232	12.321033237	0.0151170129083	0.54045631207	1.0	0.738461538462	0.0656934306569	0.108108108108	0.357142857143	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Leminorella; s__grimontii
158027	12.3133903628	0.0151667935799	0.54045631207	1.0	0.1	0.0900243309002	0.0540540540541	0.0142857142857	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4401375	12.2622283358	0.0155041634586	0.54045631207	1.0	0.261538461538	0.413625304136	0.327702702703	0.471428571429	0.875	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
4361101	12.202697405	0.0159059189443	0.54045631207	1.0	0.0	0.0	0.00675675675676	0.0285714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
196061	12.1790780274	0.0160681103553	0.54045631207	1.0	0.0538461538462	0.0413625304136	0.14527027027	0.0857142857143	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
193509	12.1695898649	0.0161337165091	0.54045631207	1.0	0.0230769230769	0.014598540146	0.0135135135135	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4348694	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
4301067	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
4466538	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
4378810	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4482839	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__petroleiphilum
249492	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__
631107	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
299280	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
525942	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
4435194	12.0901508131	0.016693321367	0.54045631207	1.0	0.0153846153846	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
321735	12.0901363407	0.016693425017	0.54045631207	1.0	5.39230769231	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4470206	12.0901363407	0.016693425017	0.54045631207	1.0	0.0230769230769	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
3053045	12.0901363407	0.016693425017	0.54045631207	1.0	0.0307692307692	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium; s__
299331	12.0885586903	0.0167047277952	0.54045631207	1.0	0.153846153846	0.0681265206813	0.0472972972973	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1132508	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
762854	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
3757809	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__
254169	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
4383135	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1000876	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__
238487	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
28056	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
183321	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.2	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
1085127	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
582123	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0285714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
798253	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
188632	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__
348574	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
262484	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
50265	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
152859	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
4422580	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
366143	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0428571428571	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
111237	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0714285714286	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
745431	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0285714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
307640	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0285714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
279576	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__
1681530	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
4369576	12.0714285714	0.0168279334641	0.54045631207	1.0	0.0	0.0	0.0	0.114285714286	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
