OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Daily_mean	Regularly (3-5 times/week)_mean	taxonomy
4470870	12.6365146955	0.0131954248019	1.0	1.0	10.8923766816	18.6509433962	15.5496688742	26.5307692308	17.2736318408	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
4226619	12.6292630251	0.0132367946516	1.0	1.0	0.170403587444	0.0849056603774	0.0264900662252	0.107692307692	0.0597014925373	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
195415	12.5512696088	0.0136898070114	1.0	1.0	0.0627802690583	0.103773584906	0.00662251655629	0.1	0.044776119403	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4365172	12.489334427	0.0140602786799	1.0	1.0	0.0179372197309	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
261334	12.4892672981	0.0140606854699	1.0	1.0	0.0403587443946	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
730906	12.3884564237	0.0146846999851	1.0	1.0	13.1659192825	8.81132075472	8.97350993377	15.8615384615	13.0497512438	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4330715	12.3811425661	0.014731007408	1.0	1.0	0.497757847534	0.547169811321	0.370860927152	0.653846153846	0.606965174129	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
4434334	12.3789491767	0.0147449224722	1.0	1.0	9.36322869955	12.0424528302	9.81456953642	6.76153846154	8.20895522388	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
1835985	12.3256780642	0.0150868373068	1.0	1.0	0.179372197309	0.207547169811	0.112582781457	0.307692307692	0.303482587065	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
300910	12.2797881601	0.0153875561479	1.0	1.0	0.112107623318	0.0	0.185430463576	0.0384615384615	0.00995024875622	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
171772	12.2463732086	0.0156101892291	1.0	1.0	11.5919282511	19.4905660377	1.02649006623	0.923076923077	9.23383084577	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
